Publication Year,Document Title,ISSN,Journal Title,Volume,Issue,<1999,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Subtotal,>2024,Total
2014,Do svar models justify discarding the technology-shock-driven real business cycle hypothesis?,130249,Economic Record,90,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,The effects of expanding the generosity of the statutory sickness insurance system,8837252,Journal of Applied Econometrics,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,5,9,5,6,2,1,3,3,45,0,45
2014,Is spatial bootstrapping a panacea for valid inference?,224146,Journal of Regional Science,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2014,Economic inequality in Australia between 1983 and 2010: A stochastic dominance analysis,130249,Economic Record,90,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,6,0,6
2014,Where is an oil shock?,224146,Journal of Regional Science,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,2,2,1,0,1,15,0,15
2014,City relative price dynamics in australia: Are structural breaks important?,130249,Economic Record,90,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2
2014,Globalisation and inter-occupational inequality: Empirical evidence from OECD countries,3785920,World Economy,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,6,0,6
2014,Job search and the measurement of unemployment in South Africa,382280,South African Journal of Economics,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,2,3,1,3,0,17,0,17
2014,Job creation and destruction in South Africa,382280,South African Journal of Economics,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,5,4,3,5,1,3,27,0,27
2014,Evaluating the evidence on income inequality in Australia in the 2000s,130249,Economic Record,90,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,2,4,1,6,3,3,0,35,0,35
2014,The geographic distribution of human capital: Measurement of contributing mechanisms,224146,Journal of Regional Science,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,2,2,0,0,2,0,18,0,18
2014,"Managerial delegation, cost asymmetry and social efficiency of entry",130249,Economic Record,90,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,2,7,0,7
2014,Time variation in the dynamics of worker flows: Evidence from North America and Europe,8837252,Journal of Applied Econometrics,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,6,0,6
2014,"Spatial heterogeneity in knowledge, innovation, and economic growth nexus: Conceptual reflections and empirical evidence",224146,Journal of Regional Science,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,3,12,12,7,12,2,13,75,0,75
2014,Inflation targeting in ASEAN-10,382280,South African Journal of Economics,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4,0,4
2014,Governance and globalisation,3785920,World Economy,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,3,4,7,5,5,4,3,39,0,39
2014,Model priors revisited: Interaction terms in BMA growth applications,8837252,Journal of Applied Econometrics,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,3,2,0,2,15,0,15
2014,Monetary policy and inflation in South Africa: A VECM augmented with foreign variables,382280,South African Journal of Economics,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,3
2014,State dependence and heterogeneity in health using a bias-corrected fixed-effects estimator,8837252,Journal of Applied Econometrics,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0,1,2,2,2,16,0,16
2014,Crs: A package for nonparametric spline estimation in R,8837252,Journal of Applied Econometrics,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2014,Reweighting South African national household survey data to create a consistent series over time: A cross-entropy estimation approach,382280,South African Journal of Economics,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,6,0,6
2014,Skill polarization in local labor markets under share-altering technical change,224146,Journal of Regional Science,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,2,2,2,14,0,14
2014,The contribution of the yen appreciation since 2007 to the Japanese economic debacle,8891583,Journal of the Japanese and International Economies,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2
2014,Refining the least squares Monte Carlo method by imposing structure,14697688,Quantitative Finance,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,3,2,0,0,2,12,0,12
2014,"Multiplicative noise, fast convolution and pricing",14697688,Quantitative Finance,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,5,0,5
2014,Three-point approach for estimating integrated volatility and integrated covariance,14697688,Quantitative Finance,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Stochastic volatility for interest rate derivatives,14697688,Quantitative Finance,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2014,New insights into conditional cooperation and punishment from a strategy method experiment,13864157,Experimental Economics,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,2,1,1,2,1,4,21,0,21
2014,Pricing options on illiquid assets with liquid proxies using utility indifference and dynamic-static hedging,14697688,Quantitative Finance,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,3
2014,Does an R&D tax credit affect R&D expenditure? The Japanese R&D tax credit reform in 2003,8891583,Journal of the Japanese and International Economies,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,7,3,3,1,20,0,20
2014,Calibrating the exponential Ornstein-Uhlenbeck multiscale stochastic volatility model,14697688,Quantitative Finance,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,International financial integration and risk sharing among countries: A production-based approach,8891583,Journal of the Japanese and International Economies,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,4,0,4
2014,Parental background and other-regarding preferences in children,13864157,Experimental Economics,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,2,4,10,6,7,11,9,60,0,60
2014,Pricing American options written on two underlying assets,14697688,Quantitative Finance,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,1,0,0,7,0,7
2014,Mixing the carrots with the sticks: Third party punishment and reward,13864157,Experimental Economics,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,9,3,2,4,4,2,36,0,36
2014,The Harrod-Balassa-Samuelson effect and endogenous extensive margins,8891583,Journal of the Japanese and International Economies,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2
2014,Intermediaries in corruption: An experiment,13864157,Experimental Economics,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,1,10,6,7,8,2,6,2,53,0,53
2014,Is body mass human capital in sumo? Outcome of globalization and formation of human capital in Japan,8891583,Journal of the Japanese and International Economies,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2014,Is it my money or not? An experiment on risk aversion and the house-money effect,13864157,Experimental Economics,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,2,4,7,2,2,26,0,26
2014,Measuring agents' reaction to private and public information in games with strategic complementarities,13864157,Experimental Economics,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,1,2,6,3,3,0,24,0,24
2014,A bifurcation model of market returns,14697688,Quantitative Finance,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,4,0,4
2014,The market for corporate subsidiaries in Japan: An empirical study of trades among listed firms,8891583,Journal of the Japanese and International Economies,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,3
2014,Valuation structure in first-price and least-revenue auctions: An experimental investigation,13864157,Experimental Economics,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2014,Gender and competition in adolescence: Task matters,13864157,Experimental Economics,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,4,8,13,10,13,20,13,13,110,0,110
2014,The dynamics of the trade balance and the terms of trade in central and eastern European countries,15882659,Acta Oeconomica,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,6,0,6
2014,Main challenges of Hungarian public education with special focus on inequality: An international comparison,15882659,Acta Oeconomica,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3
2014,The kindergarten attendance allowance in Hungary,15882659,Acta Oeconomica,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2
2014,"Revisiting the nexus between financial development, FDI, and growth: New evidence from second generation econometric procedures in the Turkish context",15882659,Acta Oeconomica,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,1,2,2,3,2,3,23,0,23
2014,The price of gold and the exchange rate: Evidence from threshold cointegration and threshold granger causality analyses for Turkey,15882659,Acta Oeconomica,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,1,0,0,8,0,8
2014,"Household structure and housework: Assessing the contributions of all household members, with a focus on children and youths",15695239,Review of Economics of the Household,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,1,0,0,0,1,9,0,9
2014,"Early to bed and earlier to rise: School, maternal employment, and children's sleep",15695239,Review of Economics of the Household,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,2,8,0,8
2014,"Regional unemployment, gender, and time allocation of the unemployed",15695239,Review of Economics of the Household,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,7,3,3,1,5,2,32,0,32
2014,Spouses' time allocation to pro-environmental activities: Who is saving the environment at home?,15695239,Review of Economics of the Household,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,5,0,5
2014,Work-family attitudes and career interruptions due to childbirth,15695239,Review of Economics of the Household,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,3,0,0,8,0,8
2014,Paternal childcare and parental leave policies: Evidence from industrialized countries,15695239,Review of Economics of the Household,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,7,7,8,2,5,7,4,51,0,51
2014,"Children, Kitchen, Church: Does ethnicity matter?",15695239,Review of Economics of the Household,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,7,0,7
2014,Information unraveling revisited: Disclosure of horizontal attributes,221821,Journal of Industrial Economics,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,6,1,2,3,2,23,0,23
2014,Price adjustment policies in procurement contracting: An analysis of bidding behavior,221821,Journal of Industrial Economics,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,1,0,0,7,0,7
2014,Economic stagnation and crisis in Korea during the Eighteenth and Nineteenth Centuries,48992,Australian Economic History Review,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,1,0,0,1,11,0,11
2014,On welfare losses due to imperfect competition,221821,Journal of Industrial Economics,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,3,0,0,0,9,0,9
2014,Effects of deregulation and vertical unbundling on the performance of China's electricity generation sector,221821,Journal of Industrial Economics,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,3,3,6,1,6,5,32,0,32
2014,Naked exclusion in the lab: The case of sequential contracting,221821,Journal of Industrial Economics,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,1,8,0,8
2014,Collusion or competition? Interfirm relationships in the chinese auto industry,221821,Journal of Industrial Economics,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,4,1,2,0,15,0,15
2014,'Does farming pay in Victoria?' Profit potential of the farming industry in mid-nineteenth-century Victoria,48992,Australian Economic History Review,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2014,"Intragenerational income mobility in Gothenburg, Sweden, 1925-94: Before, during, and after the Rise of the Welfare State",48992,Australian Economic History Review,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
2014,The Spanish origins of extractive institutions in the Philippines,48992,Australian Economic History Review,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
2014,Foreign aid and revenue: Still a crowding-out effect?,152218,FinanzArchiv,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,3,4,4,3,4,6,34,0,34
2014,Voting for the president: The Supreme Court during war,87566222,"Journal of Law, Economics, and Organization",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,0,0,8,0,8
2014,Price hysteresis after antitrust enforcement: Evidence from Spanish food markets,17446414,Journal of Competition Law and Economics,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,4,0,4
2014,Technological change and the make-or-buy decision,87566222,"Journal of Law, Economics, and Organization",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,0,0,2,1,1,0,14,0,14
2014,"""God damn"": The law and economics of monastic malediction",87566222,"Journal of Law, Economics, and Organization",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,8,4,4,4,2,31,0,31
2014,Persistence or convergence? The east-west tax-morale gap in Germany,152218,FinanzArchiv,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,2,8,0,8
2014,"Large taxes, status goods, and piracy",152218,FinanzArchiv,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2014,Agency and compensation: Evidence from the hotel industry,87566222,"Journal of Law, Economics, and Organization",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,2,0,5,1,0,16,0,16
2014,The value of corporate governance for bank finance in an emerging economy: Evidence from a natural experiment,87566222,"Journal of Law, Economics, and Organization",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,0,4
2014,Testing wagner's law at different stages of economic development,152218,FinanzArchiv,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,2,2,1,4,2,19,0,19
2014,"Regional cohesion maintenance, spillovers, and imperfect labor mobility",152218,FinanzArchiv,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2014,An evaluation of cross-national measures of judicial independence,87566222,"Journal of Law, Economics, and Organization",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,11,7,8,8,6,7,11,9,89,0,89
2014,Televised attacks and the incumbency advantage in state Supreme Courts,87566222,"Journal of Law, Economics, and Organization",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0,0,9,0,9
2014,Dynamic scoring in open economies,152218,FinanzArchiv,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Dependence and extreme dependence of crude oil and natural gas prices with applications to risk management,1409883,Energy Economics,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,7,9,4,8,9,4,5,54,0,54
2014,On oil investment and production: A comparison of production sharing contracts and buyback contracts,1409883,Energy Economics,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,2,3,2,2,0,0,22,0,22
2014,Bidirectional causality in oil and gas markets,1409883,Energy Economics,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,2,7,3,2,1,31,0,31
2014,The timeline of trading frictions in the European carbon market,1409883,Energy Economics,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,5,4,2,4,1,3,5,32,0,32
2014,"Nonlife ratemaking and risk management with Bayesian generalized additive models for location, scale, and shape",1676687,Insurance: Mathematics and Economics,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3,4,3,5,4,2,31,0,31
2014,Oil price shocks and stock market returns: Evidence for some European countries,1409883,Energy Economics,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,13,21,31,37,31,41,37,39,23,285,0,285
2014,Scenarios for Russia's natural gas exports to 2050,1409883,Energy Economics,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,5,3,7,7,3,4,7,62,0,62
2014,Polynomial extensions of distributions and their applications in actuarial and financial modeling,1676687,Insurance: Mathematics and Economics,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2014,Photovoltaic power stations in Germany and the United States: A comparative study by data envelopment analysis,1409883,Energy Economics,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,11,8,13,10,4,5,9,4,75,0,75
2014,Investment strategy for sustainable society by development of regional economies and prevention of industrial pollutions in Japanese manufacturing sectors,1409883,Energy Economics,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,4,4,7,4,2,37,0,37
2014,Examining the regional pattern of renewable energy CDM power projects in India,1409883,Energy Economics,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,1,1,1,1,0,12,0,12
2014,"On the environmental, economic and budgetary impacts of fossil fuel prices: A dynamic general equilibrium analysis of the Portuguese case",1409883,Energy Economics,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,4,0,4
2014,Time-varying Granger causality tests for applications in global crude oil markets,1409883,Energy Economics,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,7,8,7,20,12,17,7,91,0,91
2014,Public funding and urban governance in contemporary Romania: The resurgence of state-led urban development in an era of crisis,17521378,"Cambridge Journal of Regions, Economy and Society",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,1,3,3,2,17,0,17
2014,"Global economic crisis, austerity and neoliberal urban governance in England",17521378,"Cambridge Journal of Regions, Economy and Society",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,15,8,4,13,8,4,3,4,78,0,78
2014,Low-budget Berlin: Towards an understanding of low-budget urbanity as assemblage,17521378,"Cambridge Journal of Regions, Economy and Society",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,10,6,3,4,8,1,1,44,0,44
2014,"Mapping local productivity advantages in Italy: Industrial districts, cities or both?",14682702,Journal of Economic Geography,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,4,2,6,2,4,3,38,0,38
2014,"Picking up the pieces': Austerity urbanism, california and fiscal crisis",17521378,"Cambridge Journal of Regions, Economy and Society",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,8,9,8,6,6,6,8,6,74,0,74
2014,Firm location and the determinants of exporting in low- and middle-income countries,14682702,Journal of Economic Geography,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,1,2,2,5,2,3,24,0,24
2014,Technological dynamics and social capability: US states and European nations,14682702,Journal of Economic Geography,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,3,2,4,0,2,5,29,0,29
2014,Metropolitan Edison and cosmopolitan Pasteur? Agglomeration and interregional research network effects on European R&D productivity,14682702,Journal of Economic Geography,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,5,4,3,1,3,4,5,2,33,0,33
2014,Cartelovercharges and the deterrent effect of eu competition law,17446414,Journal of Competition Law and Economics,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,3,1,2,3,3,1,2,22,0,22
2014,Economies of scale and merger efficiencies in the chilean pension funds market,17446414,Journal of Competition Law and Economics,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,3
2014,On the value of partial commitment for cooperative investment in buyer-supplier relationship,9318658,Journal of Economics/ Zeitschrift fur Nationalokonomie,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2014,Informal incentive labour contracts and product market competition,9318658,Journal of Economics/ Zeitschrift fur Nationalokonomie,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,The local and regional impact of the UK's welfare reforms,17521378,"Cambridge Journal of Regions, Economy and Society",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,11,11,6,10,6,6,8,5,85,0,85
2014,Loyal or locked-in-and why should we care?,17446414,Journal of Competition Law and Economics,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Innovation and optimal punishment, with antitrust applications",17446414,Journal of Competition Law and Economics,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,3
2014,The leniency program in Korea and its effectiveness,17446414,Journal of Competition Law and Economics,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,1,0,7,0,7
2014,Co-agglomeration of knowledge-intensive business services and multinational enterprises,14682702,Journal of Economic Geography,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,7,5,8,7,8,10,6,61,0,61
2014,"Urban fiscal austerity, infrastructure provision and the struggle for regional transit in 'Motor City'",17521378,"Cambridge Journal of Regions, Economy and Society",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,1,4,6,1,3,4,1,31,0,31
2014,Ordering sellers in sequential auctions,14344742,Review of Economic Design,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2
